"Notes"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"45-54 years"	"45-54"	"Illinois"	"17"	"2007"	"2007"	206	1847204	11.2
	"45-54 years"	"45-54"	"Illinois"	"17"	"2008"	"2008"	229	1860587	12.3
	"45-54 years"	"45-54"	"Illinois"	"17"	"2009"	"2009"	254	1871148	13.6
	"45-54 years"	"45-54"	"Illinois"	"17"	"2010"	"2010"	232	1870879	12.4
	"45-54 years"	"45-54"	"Illinois"	"17"	"2011"	"2011"	236	1850775	12.8
	"45-54 years"	"45-54"	"Illinois"	"17"	"2012"	"2012"	322	1824083	17.7
	"45-54 years"	"45-54"	"Illinois"	"17"	"2013"	"2013"	285	1795460	15.9
	"45-54 years"	"45-54"	"Illinois"	"17"	"2014"	"2014"	300	1771582	16.9
	"45-54 years"	"45-54"	"Illinois"	"17"	"2015"	"2015"	323	1746424	18.5
	"45-54 years"	"45-54"	"Illinois"	"17"	"2016"	"2016"	464	1713154	27.1
	"45-54 years"	"45-54"	"Illinois"	"17"	"2017"	"2017"	548	1682908	32.6
	"45-54 years"	"45-54"	"Illinois"	"17"	"2018"	"2018"	505	1639850	30.8
	"45-54 years"	"45-54"	"Indiana"	"18"	"2007"	"2007"	51	934167	5.5
	"45-54 years"	"45-54"	"Indiana"	"18"	"2008"	"2008"	76	941733	8.1
	"45-54 years"	"45-54"	"Indiana"	"18"	"2009"	"2009"	105	946400	11.1
	"45-54 years"	"45-54"	"Indiana"	"18"	"2010"	"2010"	81	946768	8.6
	"45-54 years"	"45-54"	"Indiana"	"18"	"2011"	"2011"	100	935186	10.7
	"45-54 years"	"45-54"	"Indiana"	"18"	"2012"	"2012"	91	920303	9.9
	"45-54 years"	"45-54"	"Indiana"	"18"	"2013"	"2013"	83	904904	9.2
	"45-54 years"	"45-54"	"Indiana"	"18"	"2014"	"2014"	112	891112	12.6
	"45-54 years"	"45-54"	"Indiana"	"18"	"2015"	"2015"	112	878974	12.7
	"45-54 years"	"45-54"	"Indiana"	"18"	"2016"	"2016"	177	865746	20.4
	"45-54 years"	"45-54"	"Indiana"	"18"	"2017"	"2017"	237	854456	27.7
	"45-54 years"	"45-54"	"Indiana"	"18"	"2018"	"2018"	199	839824	23.7
	"45-54 years"	"45-54"	"Iowa"	"19"	"2007"	"2007"	41	441001	9.3
	"45-54 years"	"45-54"	"Iowa"	"19"	"2008"	"2008"	40	442580	9.0
	"45-54 years"	"45-54"	"Iowa"	"19"	"2009"	"2009"	35	442237	7.9
	"45-54 years"	"45-54"	"Iowa"	"19"	"2010"	"2010"	56	439726	12.7
	"45-54 years"	"45-54"	"Iowa"	"19"	"2011"	"2011"	49	432049	11.3
	"45-54 years"	"45-54"	"Iowa"	"19"	"2012"	"2012"	55	423537	13.0
	"45-54 years"	"45-54"	"Iowa"	"19"	"2013"	"2013"	44	414402	10.6
	"45-54 years"	"45-54"	"Iowa"	"19"	"2014"	"2014"	48	406732	11.8
	"45-54 years"	"45-54"	"Iowa"	"19"	"2015"	"2015"	43	398825	10.8
	"45-54 years"	"45-54"	"Iowa"	"19"	"2016"	"2016"	49	389744	12.6
	"45-54 years"	"45-54"	"Iowa"	"19"	"2017"	"2017"	59	380879	15.5
	"45-54 years"	"45-54"	"Iowa"	"19"	"2018"	"2018"	23	371331	6.2
	"45-54 years"	"45-54"	"Kansas"	"20"	"2007"	"2007"	47	406909	11.6
	"45-54 years"	"45-54"	"Kansas"	"20"	"2008"	"2008"	34	408413	8.3
	"45-54 years"	"45-54"	"Kansas"	"20"	"2009"	"2009"	43	408687	10.5
	"45-54 years"	"45-54"	"Kansas"	"20"	"2010"	"2010"	39	406264	9.6
	"45-54 years"	"45-54"	"Kansas"	"20"	"2011"	"2011"	35	398902	8.8
	"45-54 years"	"45-54"	"Kansas"	"20"	"2012"	"2012"	47	388791	12.1
	"45-54 years"	"45-54"	"Kansas"	"20"	"2013"	"2013"	46	376468	12.2
	"45-54 years"	"45-54"	"Kansas"	"20"	"2014"	"2014"	47	368739	12.7
	"45-54 years"	"45-54"	"Kansas"	"20"	"2015"	"2015"	39	360892	10.8
	"45-54 years"	"45-54"	"Kansas"	"20"	"2016"	"2016"	35	354323	9.9
	"45-54 years"	"45-54"	"Kansas"	"20"	"2017"	"2017"	37	345555	10.7
	"45-54 years"	"45-54"	"Kansas"	"20"	"2018"	"2018"	35	335937	10.4
	"45-54 years"	"45-54"	"Kentucky"	"21"	"2007"	"2007"	81	630641	12.8
	"45-54 years"	"45-54"	"Kentucky"	"21"	"2008"	"2008"	96	638081	15.0
	"45-54 years"	"45-54"	"Kentucky"	"21"	"2009"	"2009"	142	641717	22.1
	"45-54 years"	"45-54"	"Kentucky"	"21"	"2010"	"2010"	168	643097	26.1
	"45-54 years"	"45-54"	"Kentucky"	"21"	"2011"	"2011"	201	637556	31.5
	"45-54 years"	"45-54"	"Kentucky"	"21"	"2012"	"2012"	230	627061	36.7
	"45-54 years"	"45-54"	"Kentucky"	"21"	"2013"	"2013"	193	619528	31.2
	"45-54 years"	"45-54"	"Kentucky"	"21"	"2014"	"2014"	194	610933	31.8
	"45-54 years"	"45-54"	"Kentucky"	"21"	"2015"	"2015"	240	603912	39.7
	"45-54 years"	"45-54"	"Kentucky"	"21"	"2016"	"2016"	251	596852	42.1
	"45-54 years"	"45-54"	"Kentucky"	"21"	"2017"	"2017"	283	588090	48.1
	"45-54 years"	"45-54"	"Kentucky"	"21"	"2018"	"2018"	227	576814	39.4
	"45-54 years"	"45-54"	"Louisiana"	"22"	"2007"	"2007"	47	642735	7.3
	"45-54 years"	"45-54"	"Louisiana"	"22"	"2008"	"2008"	41	650435	6.3
	"45-54 years"	"45-54"	"Louisiana"	"22"	"2009"	"2009"	41	654126	6.3
	"45-54 years"	"45-54"	"Louisiana"	"22"	"2010"	"2010"	34	654375	5.2
	"45-54 years"	"45-54"	"Louisiana"	"22"	"2011"	"2011"	41	645604	6.4
	"45-54 years"	"45-54"	"Louisiana"	"22"	"2012"	"2012"	34	633679	5.4
	"45-54 years"	"45-54"	"Louisiana"	"22"	"2013"	"2013"	46	623435	7.4
	"45-54 years"	"45-54"	"Louisiana"	"22"	"2014"	"2014"	57	613254	9.3
	"45-54 years"	"45-54"	"Louisiana"	"22"	"2015"	"2015"	60	602603	10.0
	"45-54 years"	"45-54"	"Louisiana"	"22"	"2016"	"2016"	82	591817	13.9
	"45-54 years"	"45-54"	"Louisiana"	"22"	"2017"	"2017"	96	579074	16.6
	"45-54 years"	"45-54"	"Louisiana"	"22"	"2018"	"2018"	87	563306	15.4
	"45-54 years"	"45-54"	"Maine"	"23"	"2007"	"2007"	25	218981	11.4
	"45-54 years"	"45-54"	"Maine"	"23"	"2008"	"2008"	39	220114	17.7
	"45-54 years"	"45-54"	"Maine"	"23"	"2009"	"2009"	41	219374	18.7
	"45-54 years"	"45-54"	"Maine"	"23"	"2010"	"2010"	27	218575	12.4
	"45-54 years"	"45-54"	"Maine"	"23"	"2011"	"2011"	23	214744	10.7
	"45-54 years"	"45-54"	"Maine"	"23"	"2012"	"2012"	36	210092	17.1
	"45-54 years"	"45-54"	"Maine"	"23"	"2013"	"2013"	27	205341	13.1
	"45-54 years"	"45-54"	"Maine"	"23"	"2014"	"2014"	47	200510	23.4
	"45-54 years"	"45-54"	"Maine"	"23"	"2015"	"2015"	61	195755	31.2
	"45-54 years"	"45-54"	"Maine"	"23"	"2016"	"2016"	71	190748	37.2
	"45-54 years"	"45-54"	"Maine"	"23"	"2017"	"2017"	80	186218	43.0
	"45-54 years"	"45-54"	"Maine"	"23"	"2018"	"2018"	64	180173	35.5
	"45-54 years"	"45-54"	"Maryland"	"24"	"2007"	"2007"	204	872796	23.4
	"45-54 years"	"45-54"	"Maryland"	"24"	"2008"	"2008"	163	882574	18.5
	"45-54 years"	"45-54"	"Maryland"	"24"	"2009"	"2009"	185	895759	20.7
	"45-54 years"	"45-54"	"Maryland"	"24"	"2010"	"2010"	161	902204	17.8
	"45-54 years"	"45-54"	"Maryland"	"24"	"2011"	"2011"	170	900717	18.9
	"45-54 years"	"45-54"	"Maryland"	"24"	"2012"	"2012"	198	896020	22.1
	"45-54 years"	"45-54"	"Maryland"	"24"	"2013"	"2013"	213	887094	24.0
	"45-54 years"	"45-54"	"Maryland"	"24"	"2014"	"2014"	255	877727	29.1
	"45-54 years"	"45-54"	"Maryland"	"24"	"2015"	"2015"	289	868312	33.3
	"45-54 years"	"45-54"	"Maryland"	"24"	"2016"	"2016"	490	854746	57.3
	"45-54 years"	"45-54"	"Maryland"	"24"	"2017"	"2017"	478	843977	56.6
	"45-54 years"	"45-54"	"Maryland"	"24"	"2018"	"2018"	502	818927	61.3
	"45-54 years"	"45-54"	"Massachusetts"	"25"	"2007"	"2007"	207	980801	21.1
	"45-54 years"	"45-54"	"Massachusetts"	"25"	"2008"	"2008"	205	993293	20.6
	"45-54 years"	"45-54"	"Massachusetts"	"25"	"2009"	"2009"	183	1006698	18.2
	"45-54 years"	"45-54"	"Massachusetts"	"25"	"2010"	"2010"	147	1012435	14.5
	"45-54 years"	"45-54"	"Massachusetts"	"25"	"2011"	"2011"	166	1009590	16.4
	"45-54 years"	"45-54"	"Massachusetts"	"25"	"2012"	"2012"	197	1005035	19.6
	"45-54 years"	"45-54"	"Massachusetts"	"25"	"2013"	"2013"	250	995945	25.1
	"45-54 years"	"45-54"	"Massachusetts"	"25"	"2014"	"2014"	282	986611	28.6
	"45-54 years"	"45-54"	"Massachusetts"	"25"	"2015"	"2015"	353	978302	36.1
	"45-54 years"	"45-54"	"Massachusetts"	"25"	"2016"	"2016"	423	961116	44.0
	"45-54 years"	"45-54"	"Massachusetts"	"25"	"2017"	"2017"	438	944972	46.4
	"45-54 years"	"45-54"	"Massachusetts"	"25"	"2018"	"2018"	420	921531	45.6
	"45-54 years"	"45-54"	"Michigan"	"26"	"2007"	"2007"	172	1524683	11.3
	"45-54 years"	"45-54"	"Michigan"	"26"	"2008"	"2008"	212	1523637	13.9
	"45-54 years"	"45-54"	"Michigan"	"26"	"2009"	"2009"	232	1519908	15.3
	"45-54 years"	"45-54"	"Michigan"	"26"	"2010"	"2010"	220	1510033	14.6
	"45-54 years"	"45-54"	"Michigan"	"26"	"2011"	"2011"	206	1482011	13.9
	"45-54 years"	"45-54"	"Michigan"	"26"	"2012"	"2012"	200	1453683	13.8
	"45-54 years"	"45-54"	"Michigan"	"26"	"2013"	"2013"	238	1422014	16.7
	"45-54 years"	"45-54"	"Michigan"	"26"	"2014"	"2014"	263	1395800	18.8
	"45-54 years"	"45-54"	"Michigan"	"26"	"2015"	"2015"	313	1374428	22.8
	"45-54 years"	"45-54"	"Michigan"	"26"	"2016"	"2016"	392	1348094	29.1
	"45-54 years"	"45-54"	"Michigan"	"26"	"2017"	"2017"	445	1322492	33.6
	"45-54 years"	"45-54"	"Michigan"	"26"	"2018"	"2018"	442	1290060	34.3
	"45-54 years"	"45-54"	"Minnesota"	"27"	"2007"	"2007"	60	794764	7.5
	"45-54 years"	"45-54"	"Minnesota"	"27"	"2008"	"2008"	78	803929	9.7
	"45-54 years"	"45-54"	"Minnesota"	"27"	"2009"	"2009"	73	808480	9.0
	"45-54 years"	"45-54"	"Minnesota"	"27"	"2010"	"2010"	68	807898	8.4
	"45-54 years"	"45-54"	"Minnesota"	"27"	"2011"	"2011"	82	799748	10.3
	"45-54 years"	"45-54"	"Minnesota"	"27"	"2012"	"2012"	73	787115	9.3
	"45-54 years"	"45-54"	"Minnesota"	"27"	"2013"	"2013"	84	771891	10.9
	"45-54 years"	"45-54"	"Minnesota"	"27"	"2014"	"2014"	73	758493	9.6
	"45-54 years"	"45-54"	"Minnesota"	"27"	"2015"	"2015"	74	744454	9.9
	"45-54 years"	"45-54"	"Minnesota"	"27"	"2016"	"2016"	78	727418	10.7
	"45-54 years"	"45-54"	"Minnesota"	"27"	"2017"	"2017"	104	711686	14.6
	"45-54 years"	"45-54"	"Minnesota"	"27"	"2018"	"2018"	71	691491	10.3
	"45-54 years"	"45-54"	"Mississippi"	"28"	"2007"	"2007"	27	413046	6.5
	"45-54 years"	"45-54"	"Mississippi"	"28"	"2008"	"2008"	36	416943	8.6
	"45-54 years"	"45-54"	"Mississippi"	"28"	"2009"	"2009"	29	417705	6.9
	"45-54 years"	"45-54"	"Mississippi"	"28"	"2010"	"2010"	36	416976	8.6
	"45-54 years"	"45-54"	"Mississippi"	"28"	"2011"	"2011"	25	410608	6.1
	"45-54 years"	"45-54"	"Mississippi"	"28"	"2012"	"2012"	31	402569	7.7
	"45-54 years"	"45-54"	"Mississippi"	"28"	"2013"	"2013"	25	395872	6.3
	"45-54 years"	"45-54"	"Mississippi"	"28"	"2014"	"2014"	31	389738	8.0
	"45-54 years"	"45-54"	"Mississippi"	"28"	"2015"	"2015"	40	383794	10.4
	"45-54 years"	"45-54"	"Mississippi"	"28"	"2016"	"2016"	42	379963	11.1
	"45-54 years"	"45-54"	"Mississippi"	"28"	"2017"	"2017"	47	374872	12.5
	"45-54 years"	"45-54"	"Mississippi"	"28"	"2018"	"2018"	45	368793	12.2
	"45-54 years"	"45-54"	"Missouri"	"29"	"2007"	"2007"	119	871654	13.7
	"45-54 years"	"45-54"	"Missouri"	"29"	"2008"	"2008"	134	882787	15.2
	"45-54 years"	"45-54"	"Missouri"	"29"	"2009"	"2009"	146	888545	16.4
	"45-54 years"	"45-54"	"Missouri"	"29"	"2010"	"2010"	150	888572	16.9
	"45-54 years"	"45-54"	"Missouri"	"29"	"2011"	"2011"	161	874959	18.4
	"45-54 years"	"45-54"	"Missouri"	"29"	"2012"	"2012"	136	856529	15.9
	"45-54 years"	"45-54"	"Missouri"	"29"	"2013"	"2013"	170	837125	20.3
	"45-54 years"	"45-54"	"Missouri"	"29"	"2014"	"2014"	186	820286	22.7
	"45-54 years"	"45-54"	"Missouri"	"29"	"2015"	"2015"	154	805291	19.1
	"45-54 years"	"45-54"	"Missouri"	"29"	"2016"	"2016"	174	789759	22.0
	"45-54 years"	"45-54"	"Missouri"	"29"	"2017"	"2017"	173	771884	22.4
	"45-54 years"	"45-54"	"Missouri"	"29"	"2018"	"2018"	198	751688	26.3
	"45-54 years"	"45-54"	"Montana"	"30"	"2007"	"2007"	26	153740	16.9
	"45-54 years"	"45-54"	"Montana"	"30"	"2008"	"2008"	23	153172	15.0
	"45-54 years"	"45-54"	"Montana"	"30"	"2009"	"2009"	39	151768	25.7
	"45-54 years"	"45-54"	"Montana"	"30"	"2010"	"2010"	10	149832	Unreliable
	"45-54 years"	"45-54"	"Montana"	"30"	"2011"	"2011"	12	145062	Unreliable
	"45-54 years"	"45-54"	"Montana"	"30"	"2012"	"2012"	18	140331	Unreliable
	"45-54 years"	"45-54"	"Montana"	"30"	"2013"	"2013"	27	134842	20.0
	"45-54 years"	"45-54"	"Montana"	"30"	"2014"	"2014"	10	131079	Unreliable
	"45-54 years"	"45-54"	"Montana"	"30"	"2015"	"2015"	14	127870	Unreliable
	"45-54 years"	"45-54"	"Montana"	"30"	"2016"	"2016"	Suppressed	125674	Suppressed
	"45-54 years"	"45-54"	"Montana"	"30"	"2017"	"2017"	Suppressed	122747	Suppressed
	"45-54 years"	"45-54"	"Montana"	"30"	"2018"	"2018"	Suppressed	120278	Suppressed
	"45-54 years"	"45-54"	"Nebraska"	"31"	"2007"	"2007"	10	258706	Unreliable
	"45-54 years"	"45-54"	"Nebraska"	"31"	"2008"	"2008"	11	259716	Unreliable
	"45-54 years"	"45-54"	"Nebraska"	"31"	"2009"	"2009"	26	259696	10.0
	"45-54 years"	"45-54"	"Nebraska"	"31"	"2010"	"2010"	15	258726	Unreliable
	"45-54 years"	"45-54"	"Nebraska"	"31"	"2011"	"2011"	16	254266	Unreliable
	"45-54 years"	"45-54"	"Nebraska"	"31"	"2012"	"2012"	14	249377	Unreliable
	"45-54 years"	"45-54"	"Nebraska"	"31"	"2013"	"2013"	14	243643	Unreliable
	"45-54 years"	"45-54"	"Nebraska"	"31"	"2014"	"2014"	12	238996	Unreliable
	"45-54 years"	"45-54"	"Nebraska"	"31"	"2015"	"2015"	15	234477	Unreliable
	"45-54 years"	"45-54"	"Nebraska"	"31"	"2016"	"2016"	Suppressed	229683	Suppressed
	"45-54 years"	"45-54"	"Nebraska"	"31"	"2017"	"2017"	12	225163	Unreliable
	"45-54 years"	"45-54"	"Nebraska"	"31"	"2018"	"2018"	Suppressed	219971	Suppressed
	"45-54 years"	"45-54"	"Nevada"	"32"	"2007"	"2007"	117	361379	32.4
	"45-54 years"	"45-54"	"Nevada"	"32"	"2008"	"2008"	143	369080	38.7
	"45-54 years"	"45-54"	"Nevada"	"32"	"2009"	"2009"	170	374399	45.4
	"45-54 years"	"45-54"	"Nevada"	"32"	"2010"	"2010"	152	376527	40.4
	"45-54 years"	"45-54"	"Nevada"	"32"	"2011"	"2011"	143	375378	38.1
	"45-54 years"	"45-54"	"Nevada"	"32"	"2012"	"2012"	149	376553	39.6
	"45-54 years"	"45-54"	"Nevada"	"32"	"2013"	"2013"	127	378885	33.5
	"45-54 years"	"45-54"	"Nevada"	"32"	"2014"	"2014"	104	383865	27.1
	"45-54 years"	"45-54"	"Nevada"	"32"	"2015"	"2015"	113	389219	29.0
	"45-54 years"	"45-54"	"Nevada"	"32"	"2016"	"2016"	110	392859	28.0
	"45-54 years"	"45-54"	"Nevada"	"32"	"2017"	"2017"	115	396251	29.0
	"45-54 years"	"45-54"	"Nevada"	"32"	"2018"	"2018"	89	395339	22.5
	"45-54 years"	"45-54"	"New Hampshire"	"33"	"2007"	"2007"	41	220408	18.6
	"45-54 years"	"45-54"	"New Hampshire"	"33"	"2008"	"2008"	31	223313	13.9
	"45-54 years"	"45-54"	"New Hampshire"	"33"	"2009"	"2009"	35	225392	15.5
	"45-54 years"	"45-54"	"New Hampshire"	"33"	"2010"	"2010"	38	225961	16.8
	"45-54 years"	"45-54"	"New Hampshire"	"33"	"2011"	"2011"	43	223338	19.3
	"45-54 years"	"45-54"	"New Hampshire"	"33"	"2012"	"2012"	35	220151	15.9
	"45-54 years"	"45-54"	"New Hampshire"	"33"	"2013"	"2013"	47	215035	21.9
	"45-54 years"	"45-54"	"New Hampshire"	"33"	"2014"	"2014"	68	209935	32.4
	"45-54 years"	"45-54"	"New Hampshire"	"33"	"2015"	"2015"	76	205589	37.0
	"45-54 years"	"45-54"	"New Hampshire"	"33"	"2016"	"2016"	82	200946	40.8
	"45-54 years"	"45-54"	"New Hampshire"	"33"	"2017"	"2017"	95	196071	48.5
	"45-54 years"	"45-54"	"New Hampshire"	"33"	"2018"	"2018"	94	190242	49.4
	"45-54 years"	"45-54"	"New Jersey"	"34"	"2007"	"2007"	82	1333526	6.1
	"45-54 years"	"45-54"	"New Jersey"	"34"	"2008"	"2008"	94	1352140	7.0
	"45-54 years"	"45-54"	"New Jersey"	"34"	"2009"	"2009"	13	1370539	Unreliable
	"45-54 years"	"45-54"	"New Jersey"	"34"	"2010"	"2010"	105	1379196	7.6
	"45-54 years"	"45-54"	"New Jersey"	"34"	"2011"	"2011"	128	1373968	9.3
	"45-54 years"	"45-54"	"New Jersey"	"34"	"2012"	"2012"	173	1366234	12.7
	"45-54 years"	"45-54"	"New Jersey"	"34"	"2013"	"2013"	192	1352614	14.2
	"45-54 years"	"45-54"	"New Jersey"	"34"	"2014"	"2014"	200	1339172	14.9
	"45-54 years"	"45-54"	"New Jersey"	"34"	"2015"	"2015"	214	1323820	16.2
	"45-54 years"	"45-54"	"New Jersey"	"34"	"2016"	"2016"	346	1296291	26.7
	"45-54 years"	"45-54"	"New Jersey"	"34"	"2017"	"2017"	489	1279233	38.2
	"45-54 years"	"45-54"	"New Jersey"	"34"	"2018"	"2018"	578	1235874	46.8
	"45-54 years"	"45-54"	"New Mexico"	"35"	"2007"	"2007"	83	287922	28.8
	"45-54 years"	"45-54"	"New Mexico"	"35"	"2008"	"2008"	102	290837	35.1
	"45-54 years"	"45-54"	"New Mexico"	"35"	"2009"	"2009"	55	291819	18.8
	"45-54 years"	"45-54"	"New Mexico"	"35"	"2010"	"2010"	46	292009	15.8
	"45-54 years"	"45-54"	"New Mexico"	"35"	"2011"	"2011"	64	286363	22.3
	"45-54 years"	"45-54"	"New Mexico"	"35"	"2012"	"2012"	78	279183	27.9
	"45-54 years"	"45-54"	"New Mexico"	"35"	"2013"	"2013"	94	270218	34.8
	"45-54 years"	"45-54"	"New Mexico"	"35"	"2014"	"2014"	96	264055	36.4
	"45-54 years"	"45-54"	"New Mexico"	"35"	"2015"	"2015"	97	257813	37.6
	"45-54 years"	"45-54"	"New Mexico"	"35"	"2016"	"2016"	70	251742	27.8
	"45-54 years"	"45-54"	"New Mexico"	"35"	"2017"	"2017"	75	245656	30.5
	"45-54 years"	"45-54"	"New Mexico"	"35"	"2018"	"2018"	76	240865	31.6
	"45-54 years"	"45-54"	"New York"	"36"	"2007"	"2007"	337	2813797	12.0
	"45-54 years"	"45-54"	"New York"	"36"	"2008"	"2008"	387	2841215	13.6
	"45-54 years"	"45-54"	"New York"	"36"	"2009"	"2009"	349	2869544	12.2
	"45-54 years"	"45-54"	"New York"	"36"	"2010"	"2010"	344	2878691	11.9
	"45-54 years"	"45-54"	"New York"	"36"	"2011"	"2011"	410	2864680	14.3
	"45-54 years"	"45-54"	"New York"	"36"	"2012"	"2012"	435	2840330	15.3
	"45-54 years"	"45-54"	"New York"	"36"	"2013"	"2013"	437	2814951	15.5
	"45-54 years"	"45-54"	"New York"	"36"	"2014"	"2014"	436	2788889	15.6
	"45-54 years"	"45-54"	"New York"	"36"	"2015"	"2015"	521	2758889	18.9
	"45-54 years"	"45-54"	"New York"	"36"	"2016"	"2016"	686	2706129	25.3
	"45-54 years"	"45-54"	"New York"	"36"	"2017"	"2017"	755	2657210	28.4
	"45-54 years"	"45-54"	"New York"	"36"	"2018"	"2018"	690	2555129	27.0
	"45-54 years"	"45-54"	"North Carolina"	"37"	"2007"	"2007"	216	1308099	16.5
	"45-54 years"	"45-54"	"North Carolina"	"37"	"2008"	"2008"	260	1336505	19.5
	"45-54 years"	"45-54"	"North Carolina"	"37"	"2009"	"2009"	234	1357941	17.2
	"45-54 years"	"45-54"	"North Carolina"	"37"	"2010"	"2010"	238	1368646	17.4
	"45-54 years"	"45-54"	"North Carolina"	"37"	"2011"	"2011"	234	1369699	17.1
	"45-54 years"	"45-54"	"North Carolina"	"37"	"2012"	"2012"	242	1366362	17.7
	"45-54 years"	"45-54"	"North Carolina"	"37"	"2013"	"2013"	242	1366545	17.7
	"45-54 years"	"45-54"	"North Carolina"	"37"	"2014"	"2014"	238	1367565	17.4
	"45-54 years"	"45-54"	"North Carolina"	"37"	"2015"	"2015"	317	1372414	23.1
	"45-54 years"	"45-54"	"North Carolina"	"37"	"2016"	"2016"	331	1385750	23.9
	"45-54 years"	"45-54"	"North Carolina"	"37"	"2017"	"2017"	417	1385509	30.1
	"45-54 years"	"45-54"	"North Carolina"	"37"	"2018"	"2018"	359	1377840	26.1
	"45-54 years"	"45-54"	"North Dakota"	"38"	"2007"	"2007"	Suppressed	97687	Suppressed
	"45-54 years"	"45-54"	"North Dakota"	"38"	"2008"	"2008"	Suppressed	97575	Suppressed
	"45-54 years"	"45-54"	"North Dakota"	"38"	"2009"	"2009"	Suppressed	97263	Suppressed
	"45-54 years"	"45-54"	"North Dakota"	"38"	"2010"	"2010"	Suppressed	96657	Suppressed
	"45-54 years"	"45-54"	"North Dakota"	"38"	"2011"	"2011"	Suppressed	94609	Suppressed
	"45-54 years"	"45-54"	"North Dakota"	"38"	"2012"	"2012"	Suppressed	93151	Suppressed
	"45-54 years"	"45-54"	"North Dakota"	"38"	"2013"	"2013"	Suppressed	91251	Suppressed
	"45-54 years"	"45-54"	"North Dakota"	"38"	"2014"	"2014"	Suppressed	89729	Suppressed
	"45-54 years"	"45-54"	"North Dakota"	"38"	"2015"	"2015"	Suppressed	88268	Suppressed
	"45-54 years"	"45-54"	"North Dakota"	"38"	"2016"	"2016"	11	85555	Unreliable
	"45-54 years"	"45-54"	"North Dakota"	"38"	"2017"	"2017"	Suppressed	82294	Suppressed
	"45-54 years"	"45-54"	"North Dakota"	"38"	"2018"	"2018"	Suppressed	80005	Suppressed
	"45-54 years"	"45-54"	"Ohio"	"39"	"2007"	"2007"	261	1747772	14.9
	"45-54 years"	"45-54"	"Ohio"	"39"	"2008"	"2008"	233	1751899	13.3
	"45-54 years"	"45-54"	"Ohio"	"39"	"2009"	"2009"	208	1751039	11.9
	"45-54 years"	"45-54"	"Ohio"	"39"	"2010"	"2010"	342	1742191	19.6
	"45-54 years"	"45-54"	"Ohio"	"39"	"2011"	"2011"	428	1710977	25.0
	"45-54 years"	"45-54"	"Ohio"	"39"	"2012"	"2012"	386	1674522	23.1
	"45-54 years"	"45-54"	"Ohio"	"39"	"2013"	"2013"	475	1634933	29.1
	"45-54 years"	"45-54"	"Ohio"	"39"	"2014"	"2014"	504	1602965	31.4
	"45-54 years"	"45-54"	"Ohio"	"39"	"2015"	"2015"	582	1577105	36.9
	"45-54 years"	"45-54"	"Ohio"	"39"	"2016"	"2016"	770	1547688	49.8
	"45-54 years"	"45-54"	"Ohio"	"39"	"2017"	"2017"	914	1519416	60.2
	"45-54 years"	"45-54"	"Ohio"	"39"	"2018"	"2018"	628	1484877	42.3
	"45-54 years"	"45-54"	"Oklahoma"	"40"	"2007"	"2007"	140	517633	27.0
	"45-54 years"	"45-54"	"Oklahoma"	"40"	"2008"	"2008"	150	523204	28.7
	"45-54 years"	"45-54"	"Oklahoma"	"40"	"2009"	"2009"	178	526476	33.8
	"45-54 years"	"45-54"	"Oklahoma"	"40"	"2010"	"2010"	145	525611	27.6
	"45-54 years"	"45-54"	"Oklahoma"	"40"	"2011"	"2011"	161	516711	31.2
	"45-54 years"	"45-54"	"Oklahoma"	"40"	"2012"	"2012"	162	506474	32.0
	"45-54 years"	"45-54"	"Oklahoma"	"40"	"2013"	"2013"	152	497489	30.6
	"45-54 years"	"45-54"	"Oklahoma"	"40"	"2014"	"2014"	147	490546	30.0
	"45-54 years"	"45-54"	"Oklahoma"	"40"	"2015"	"2015"	118	483988	24.4
	"45-54 years"	"45-54"	"Oklahoma"	"40"	"2016"	"2016"	102	476602	21.4
	"45-54 years"	"45-54"	"Oklahoma"	"40"	"2017"	"2017"	102	468780	21.8
	"45-54 years"	"45-54"	"Oklahoma"	"40"	"2018"	"2018"	58	460310	12.6
	"45-54 years"	"45-54"	"Oregon"	"41"	"2007"	"2007"	126	551628	22.8
	"45-54 years"	"45-54"	"Oregon"	"41"	"2008"	"2008"	103	548986	18.8
	"45-54 years"	"45-54"	"Oregon"	"41"	"2009"	"2009"	124	543859	22.8
	"45-54 years"	"45-54"	"Oregon"	"41"	"2010"	"2010"	93	539075	17.3
	"45-54 years"	"45-54"	"Oregon"	"41"	"2011"	"2011"	96	530021	18.1
	"45-54 years"	"45-54"	"Oregon"	"41"	"2012"	"2012"	109	520579	20.9
	"45-54 years"	"45-54"	"Oregon"	"41"	"2013"	"2013"	71	513313	13.8
	"45-54 years"	"45-54"	"Oregon"	"41"	"2014"	"2014"	80	512246	15.6
	"45-54 years"	"45-54"	"Oregon"	"41"	"2015"	"2015"	79	515250	15.3
	"45-54 years"	"45-54"	"Oregon"	"41"	"2016"	"2016"	69	515568	13.4
	"45-54 years"	"45-54"	"Oregon"	"41"	"2017"	"2017"	63	515456	12.2
	"45-54 years"	"45-54"	"Oregon"	"41"	"2018"	"2018"	59	512674	11.5
	"45-54 years"	"45-54"	"Pennsylvania"	"42"	"2007"	"2007"	138	1929914	7.2
