,45-64,6278,2808.92341,26157.61776,164217524.3,734.7474488
,65-84,1754,1409.061697,26761.34919,46939406.48,377.0839209
,Missing,*,†,*,*,†
Sex,Male,8749,2051.232756,24784.29076,216837759.9,508.3834905
,Female,3454,836.5869963,21671.84111,74854539.19,181.3038046
,Missing,*,†,*,*,†
Payer,Medicare,3013,†,25650.68599,77285516.9,†
,Medicaid,6768,†,24798.27611,167834732.7,†
,Private insurance,1535,†,20671.82096,31731245.17,†
,Uninsured,396,†,14992.90748,5937191.361,†
,Other,494,†,18098.04142,8940432.462,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,296,33.54487761,18216.53273,5392093.689,†
,Nonneonatal/nonmaternal,11910,1349.728015,24041.73173,286337024.9,†
Type of substance or substance-related condition,Alcohol,6054,721.2363234,24769.80027,149956370.8,178.6487968
,Cannabis,1233,146.8920361,18557.01272,22880796.68,27.25877382
,Drug-induced mental disorders,610,72.67164805,23611.76653,14403177.58,17.15905987
,Hallucinogens,31,3.693149327,14804.73959,458946.9272,0.54676114
,Opioids,2438,290.4483245,25694.30086,62642705.49,74.62866633
,Other drug abuse,2209,263.166673,24589.48054,54318162.51,64.71131785
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",328,39.07590256,15203.34005,4986695.536,5.940842344
,Stimulants,3642,433.885479,21768.01139,79279097.5,94.44824051
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 San Joaquin, California",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,363437.9907,942.7692544,16494.00854,5994549321,155.5004413
"San Joaquin, California",,6525,916.1327824,16971.01681,110735884.7,155.4770485
Age group,<1,119,1078.582435,37187.80732,4425349.071,401.1011576
,17-Jan,73,38.3326857,12518.64332,913860.9627,4.7987322
,18-44,2127,813.7235023,13813.86271,29382085.98,112.4066474
,45-64,3236,1914.81556,17241.67002,55794044.19,330.1461804
,65-84,970,1206.872955,20845.92212,20220544.45,251.5837962
,Missing,*,†,*,*,†
Sex,Male,4212,1186.361908,17909.9018,75436506.37,212.4762527
,Female,2313,647.5400198,15261.29628,35299378.3,98.82300095
,Missing,*,†,*,*,†
Payer,Medicare,1586,†,18822.8096,29852976.02,†
,Medicaid,3150,†,16350.46521,51503965.4,†
,Private insurance,912,†,18461.26176,16836670.72,†
,Uninsured,353,†,12372.30947,4367425.242,†
,Other,524,†,15600.8536,8174847.284,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,458,46.46444151,14338.13937,6566867.831,†
,Nonneonatal/nonmaternal,6067,615.5016739,17169.77367,104169016.8,†
Type of substance or substance-related condition,Alcohol,3205,449.9931904,17632.98149,56513705.67,79.34721597
,Cannabis,1460,204.9890977,13549.78108,19782680.38,27.77557398
,Drug-induced mental disorders,239,33.55643448,27604.20943,6597406.053,9.262988451
,Hallucinogens,42,5.896946645,10172.19507,427232.1929,0.599848916
,Opioids,1098,154.1630337,19151.77126,21028644.84,29.52495158
,Other drug abuse,581,81.57442859,14265.70432,8288374.211,11.63716679
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",228,32.01199607,12255.56708,2794269.294,3.923251652
,Stimulants,1988,279.1221412,15256.70269,30330324.94,42.58483521
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 San Luis Obispo, California",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,363437.9907,942.7692544,16494.00854,5994549321,155.5004413
"San Luis Obispo, California",,1785,645.7190815,20628.61589,36822079.36,133.202909
Age group,<1,23,855.6547619,60484.6833,1391147.716,517.5400729
,17-Jan,35,71.76248667,5079.276243,177774.6685,3.645014937
,18-44,538,516.7561545,16832.00141,9055616.761,86.98040323
,45-64,834,1120.199863,21689.23718,18088823.81,242.9628051
,65-84,355,764.8554316,22841.45467,8108716.408,174.7041067
,Missing,*,†,*,*,†
Sex,Male,1119,790.9804199,21259.06229,23788890.7,168.1550202
,Female,665,492.7166842,19560.76144,13007906.36,96.37913516
,Missing,*,†,*,*,†
Payer,Medicare,565,†,21328.87328,12050813.4,†
,Medicaid,590,†,22897.07689,13509275.36,†
,Private insurance,427,†,18143.18675,7747140.741,†
,Uninsured,56,†,18250.90303,1022050.57,†
,Other,146,†,16706.69846,2439177.975,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,47,18.76247505,32344.50251,1520191.618,†
,Nonneonatal/nonmaternal,1738,693.8123752,20311.78811,35301887.74,†
Type of substance or substance-related condition,Alcohol,1151,416.3712396,20406.47692,23487854.93,84.9667009
,Cannabis,190,68.73200307,13979.90393,2656181.747,9.608667999
,Drug-induced mental disorders,113,40.87745446,21856.65188,2469801.663,8.934442918
,Hallucinogens,*,*,*,*,*
,Opioids,298,107.8007206,21904.7073,6527602.776,23.61343232
,Other drug abuse,172,62.22055015,18021.41655,3099683.647,11.21302452
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",131,47.38890738,13015.6581,1705051.212,6.167978164
,Stimulants,231,83.56364583,19696.34361,4549855.374,16.45898282
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 San Mateo, California",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,363437.9907,942.7692544,16494.00854,5994549321,155.5004413
"San Mateo, California",,5247,679.7935355,21618.65457,113433080.5,146.9622162
Age group,<1,28,295.2652114,115566.3986,3235859.16,341.2273711
,17-Jan,130,80.92528728,16896.98745,2196608.369,13.67393564
,18-44,1693,627.1369144,18209.63167,30828906.42,114.1993222
,45-64,2365,1084.161162,21601.97191,51088663.56,234.2001896
,65-84,1031,907.3387956,25298.78081,26083043.01,229.5456531
,Missing,*,†,*,*,†
Sex,Male,3371,887.2453545,22887.3001,77153088.64,203.0665069
,Female,1875,478.4237278,19346.098,36273933.75,92.55632322
,Missing,*,†,*,*,†
Payer,Medicare,1700,†,23541.98802,40021379.63,†
,Medicaid,1684,†,22018.2135,37078671.54,†
,Private insurance,1376,†,19093.3576,26272460.05,†
,Uninsured,238,†,16212.95552,3858683.415,†
,Other,249,†,24907.17225,6201885.891,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,161,17.9787828,30199.4617,4862113.334,†
,Nonneonatal/nonmaternal,5086,567.9508654,21347.02461,108570967.2,†
Type of substance or substance-related condition,Alcohol,3269,423.5267901,21512.78377,70325290.13,91.11240255
,Cannabis,938,121.5258884,18537.74609,17388405.83,22.52816062
,Drug-induced mental disorders,439,56.8761887,28912.52669,12692599.22,16.44434324
,Hallucinogens,20,2.591170328,38020.7884,760415.768,0.985183388
,Opioids,821,106.367542,20790.40473,17068922.28,22.11424248
,Other drug abuse,520,67.37042853,18655.21162,9700710.044,12.56809601
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",269,34.85124091,17838.25266,4798489.965,6.216852408
,Stimulants,858,111.1612071,21048.07195,18059245.74,23.39729085
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
