,Bipolar disorders,49,238.3964191885,7.4693877551,366,1780.6752943466,20481.6862595566,1003602.62671827,48.8276066322,
,Depressive disorders,218,1060.6208037365,5.3853211009,1174,5711.7835944342,17412.0729921022,3795831.91227828,184.676068516,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,21,102.1698939379,11.0952380952,233,1133.5992994064,17769.6469907745,373162.586806265,18.1552294836,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,18,87.5741948039,6.8333333333,123,598.4236644935,13678.0269631526,246204.485336748,11.978421978,
,Trauma- and stressor-related disorders,37,180.0136226525,7.0810810811,262,1274.6910577017,16780.0012452618,620860.046074686,30.2062881227,
,Miscellaneous mental disorders,26,126.4960591612,3.2307692308,84,408.6795757517,8190.9432635243,212964.52485163,10.3612204365,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Pierce, Washington",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,191911.056576523,2670.8535449888,5.7504282711,1103570.76527098,15358.5517330249,16602.3964942718,3186183452.91808,443.4256953204,
"Pierce, Washington",,25163,3003.2427813205,5.9356595001,149359,17826.2265459306,16965.7229257773,426908485.981335,509.5218490673,
Age group,<1,299,2617.067833698,8.5719063545,2563,22433.260393873,18315.4179057492,5476309.95381902,479.3269106187,
,1-17,364,191.9699598656,6.967032967,2536,1337.4610390638,41713.3361223244,15183654.348526,80.0770746126,
,18-44,7316,2367.7984587949,5.0978676873,37296,12070.7232530366,13530.954744274,98992464.9091092,320.3857378952,
,45-64,9448,4367.0382901621,6.1567527519,58169,26886.775010631,18389.7683891897,173746531.741064,803.0882270281,
,65-84,7734,6936.5717155772,6.3085078873,48790,43759.4173782019,17251.5845769634,133423755.118235,1196.6685362545,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,10566,2539.9526913979,6.5720234715,69440,16692.6287043981,18735.0110973574,197954127.254679,475.860418601,
,Female,14582,3456.5232335156,5.4766835825,79861,18930.2840455212,15686.7982494138,228744892.072952,542.2178260857,
,Missing,15,†,3.8666666667,58,†,13964.4435802787,209466.65370418,†,
Payer,Medicare,9127,†,6.4025419086,58436,†,17573.4437435386,160392821.047277,†,
,Medicaid,7768,†,6.1570545829,47828,†,16140.0824826988,125376160.725604,†,
,Private insurance,6777,†,5.1323594511,34782,†,17200.4987756716,116567780.202727,†,
,Uninsured,429,†,4.9487179487,2123,†,13260.6231663411,5688807.33836037,†,
,Other,1060,†,5.8349056604,6185,†,17807.7778421895,18876244.5127208,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,1271,134.2558360621,2.3839496459,3030,320.0591528467,5608.3997699586,7128276.10761735,†,
,Neonatal birth hospitalization,252,26.0761589404,8.1150793651,2045,211.6100993377,12646.1300555618,3186824.77400158,†,
,Nonmaternal/nonneonatal hospitalization,23640,394.2825691746,6.1033840948,144284,2406.4579615391,17622.3936167392,416593385.099716,†,
Type of substance use disorder,Alcohol-related disorders,3960,472.6320952998,6.1063131313,24181,2886.0395698093,16450.2691314762,65143065.7606458,77.7492516786,
,Cannabis-related disorders,2664,317.9525004744,5.0168918919,13365,1595.1333216369,13996.2372034638,37285975.9100276,44.5013861607,
,Neonatal abstinence syndrome,155,18.4994885787,12.3677419355,1917,228.7969006792,24051.9485607579,3728052.02691749,4.4494874769,
,Opioid-related disorders,3355,400.4244140735,7.1052160954,23838,2845.1019918578,18400.8113221735,61734721.9858924,73.6813409216,
,Sedative-related disorders,135,16.1124577943,9.2518518519,1249,149.0700724822,28724.3230965809,3877783.61803842,4.6281944356,
,Stimulant-related disorders,2341,279.4019533073,6.8470739,16029,1913.0858221113,15883.5391452439,37183365.1390161,44.3789186261,
,Miscellaneous substances and addictive disorders,1269,151.4571032665,5.5665878645,7064,843.0992730298,11479.607669823,14567622.1330054,17.3866812431,
Type of mental disorder,Anxiety disorders,10052,1199.7216722105,6.087942698,61196,7303.8367939312,17360.8995102689,174511761.877223,208.2824739154,
,Bipolar disorders,2450,292.411271082,5.9085714286,14476,1727.7328817071,14047.6372560129,34416711.2772316,41.0768746573,
,Depressive disorders,10461,1248.5364517503,5.7726794761,60388,7207.4007502438,16350.2499902618,171039965.148129,204.1388310807,
,"Disruptive, impulse-control, and conduct disorders",105,12.5319116178,12.6666666667,1330,158.7375471588,26906.7040354352,2825203.9237207,3.371924369,
,Eating disorders,89,10.6222869903,8.1011235955,721,86.0524597755,19369.676028409,1723901.1665284,2.0575025768,
,Obsessive-compulsive disorders,102,12.1738570001,4.8823529412,498,59.4370665301,11791.0657009175,1202688.70149358,1.4354274772,
,Personality disorders,304,36.282867922,8.2335526316,2503,298.7369026605,12976.2196065523,3944770.76039191,4.7081446211,
,Schizophrenia and related disorders,1560,186.1884011787,8.816025641,13753,1641.4417188531,16018.9445599949,24989553.5135921,29.825416762,
,Somatic symptom disorders,95,11.3383962256,5.6736842105,539,64.330479638,16773.4800369618,1593480.60351137,1.9018436274,
,Suicidal ideation or attempt,1008,120.3063515309,6.246031746,6296,751.437290911,11723.1609389319,11816946.2264434,14.1037072097,
,Trauma- and stressor-related disorders,1930,230.3484706891,6.2471502591,12057,1439.0215083409,16436.4351538885,31722319.8470048,37.8610770128,
,Miscellaneous mental disorders,1112,132.7189116094,3.9964028777,4444,530.3982402809,7530.4955790009,8373911.08384901,9.9943917712,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 San Juan, Washington",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,191911.056576523,2670.8535449888,5.7504282711,1103570.76527098,15358.5517330249,16602.3964942718,3186183452.91808,443.4256953204,
"San Juan, Washington",,280,1734.8203221809,6.8142857143,1908,11821.5613382899,19325.5167738577,5411144.69668016,335.2629923594,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,44,1195.652173913,3.4318181818,151,4103.2608695652,9198.6954550646,404742.600022842,109.9844021801,
,45-64,103,1858.8702400289,8.3883495146,864,15592.853275582,24237.8209928938,2496495.56226806,450.5496412684,
,65-84,124,2623.228263169,6.8870967742,854,18066.4269092447,19613.3584004219,2432056.44165232,514.5031609165,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,132,1696.0041115251,8.2121212121,1084,13927.7913401002,21792.6105646771,2876624.59453738,369.6035711856,
,Female,148,1770.9704439392,5.5675675676,824,9859.9976067967,17125.135825289,2534520.10214277,303.2810939503,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,141,†,6.6524822695,938,†,18936.5080970309,2670047.64168135,†,
,Medicaid,58,†,9.3275862069,541,†,21308.445717512,1235889.8516157,†,
,Private insurance,68,†,5.2205882353,355,†,18653.5600511404,1268442.08347755,†,
,Uninsured,11,†,6.3636363636,70,†,19887.0254217537,218757.279639291,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,11,177.4193548387,2.8181818182,31,500,5645.9391287242,62105.3304159663,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,267,252.1246458924,7.0037453184,1870,1765.8168083097,20020.7726780375,5345546.30503601,†,
Type of substance use disorder,Alcohol-related disorders,60,371.7472118959,8.7666666667,526,3258.9838909541,27351.3762863127,1641082.57717876,101.6779787595,
,Cannabis-related disorders,34,210.6567534077,7.7352941176,263,1629.4919454771,21123.2863515395,718191.735952346,44.4976292412,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,39,241.6356877323,7.8461538462,306,1895.9107806691,20194.9289559259,787602.22928111,48.7981554697,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,12,74.3494423792,16.1666666667,194,1201.9826517968,29056.348913883,348676.186966596,21.6032333932,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,89,551.4250309789,6.5056179775,579,3587.3605947955,19175.2715924363,1706599.17172683,105.7372473189,
,Bipolar disorders,22,136.3073110285,6.8181818182,150,929.3680297398,15569.032907682,342518.723969004,21.2217301096,
,Depressive disorders,92,570.0123915737,5.1630434783,475,2942.9987608426,13848.4247387676,1274055.07596662,78.9377370487,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,15,92.936802974,14.8666666667,223,1381.6604708798,25446.1995653796,381692.993480695,23.6488843544,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,17,105.3283767038,5.0588235294,86,532.8376703841,11955.5441820802,203244.251095364,12.5925806131,
,Trauma- and stressor-related disorders,22,136.3073110285,6.8181818182,150,929.3680297398,12798.5428957832,281567.943707231,17.4453496721,
,Miscellaneous mental disorders,13,80.5452292441,18.6153846154,242,1499.3804213135,20066.8505754624,260869.057481012,16.1628907981,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
