US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,391363.24769807,3942.7556415268,5.4018300708,2114077.76001213,21298.0959861228,11638.5304738508,4554893084.67923,458.8788168486,
"Kent, Michigan",,21082,3227.5299949632,5.0495174369,106453.926605224,16297.4689877608,12721.5656069332,268196046.125367,410.5923457927,
Age group,<1,189,2080.5812417437,9.0793650794,1716,18890.35667107,20904.2903023149,3950910.86713752,434.9307427496,
,1-17,384,248.2769322282,4.6848958333,1799,1163.1515653085,14800.6164224054,5683436.7062037,36.7465164044,
,18-44,5499,2286.5245160003,4.3718857974,24041,9996.424056949,9968.3170967425,54815775.714987,227.9280142497,
,45-64,7790,4717.7238647788,5.2402986656,40821.9266052246,24722.2820733909,14114.7980307303,109954276.659389,665.8971951611,
,65-84,7219,8611.9892633462,5.2719213187,38058,45401.7297942141,12982.0248211422,93717237.1838258,1118.0105837617,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,8545,2659.8559413306,5.4319399187,46415.9266052246,14448.1776656844,13811.6082540549,118020192.530899,367.3688827388,
,Female,12517,3770.9190052269,4.7887672765,59941,18058.0535345775,11972.1585412506,149855508.460834,451.4604017679,
,Missing,20,†,4.85,97,†,16017.2566817053,320345.133634106,†,
Payer,Medicare,10422,†,5.4342666096,56635.9266052246,†,13092.9189594922,136454401.395828,†,
,Medicaid,4759,†,4.6711494011,22230,†,11119.3863603128,52917159.6887286,†,
,Private insurance,4925,†,4.4444670051,21889,†,13635.3038166945,67153871.2972206,†,
,Uninsured,146,†,4.3493150685,635,†,9987.3107623148,1458147.37129795,†,
,Other,819,†,6.0964590965,4993,†,12253.7826457921,10035847.9869037,†,
,Missing,11,†,6.4545454545,71,†,16056.2168534799,176618.385388279,†,
Type of stay,Maternal delivery hospitalization,1293,149.7047585967,2.8128383604,3637,421.0952877156,5274.9563636962,6820518.57825918,†,
,Neonatal birth hospitalization,176,19.9027479362,8.7556818182,1541,174.262128237,19265.1648220423,3390669.00867945,†,
,Nonmaternal/nonneonatal hospitalization,19613,417.0937626268,5.1637142,101275.926605224,2153.7529848207,13153.7683443853,257984858.538428,†,
Type of substance use disorder,Alcohol-related disorders,3173,485.7676062052,5.3211471793,16884,2584.8409275666,12539.7398230224,39788594.4584503,60.9139939627,
,Cannabis-related disorders,1651,252.7583730995,4.6474863719,7673,1174.6910943626,10648.4999400473,17580673.4010181,26.914975208,
,Neonatal abstinence syndrome,42,6.4299525561,15.2142857143,639,97.8271353184,35436.8545808976,1488347.8923977,2.2785729369,
,Opioid-related disorders,1354,207.2894228811,5.7341211226,7764,1188.6226582342,13870.6470231332,18780856.0693224,28.7523841641,
,Sedative-related disorders,62,9.4918347257,6.4193548387,398,60.9314551748,16125.254656856,999765.788725072,1.5305825211,
,Stimulant-related disorders,632,96.755476559,5.2579113924,3323,508.7317224771,11282.8924386045,7130788.02119806,10.9168163486,
,Miscellaneous substances and addictive disorders,560,85.7327007485,5.1160714286,2865,438.6146207935,11076.7891502823,6203001.92415813,9.4964304948,
Type of mental disorder,Anxiety disorders,10441,1598.4555866337,5.0115818988,52325.9266052246,8010.7910839866,12865.8748852755,134332599.677162,205.655295873,
,Bipolar disorders,1952,298.8396997518,4.7766393443,9324,1427.4494674621,10204.9304692903,19920024.2760547,30.4963835743,
,Depressive disorders,10621,1626.01252616,4.7828829677,50799,7777.0276166462,12256.7733997525,130179190.278772,199.296670783,
,"Disruptive, impulse-control, and conduct disorders",134,20.5146105362,7.7388059701,1037,158.7585904932,13562.8921194973,1817427.54401263,2.7823744958,
,Eating disorders,47,7.1954230985,5.8936170213,277,42.4070680488,11101.2996784738,521761.084888271,0.7987854813,
,Obsessive-compulsive disorders,118,18.0651048006,6.1355932203,724,110.8401345391,11598.0156509649,1368565.84681386,2.0951936821,
,Personality disorders,397,60.7783610663,6.4811083123,2573,393.9111411176,10384.9774717376,4122836.05627984,6.3118191044,
,Schizophrenia and related disorders,1159,177.4360717277,7.64797239,8864,1357.0261775616,12629.5792702264,14637682.3741924,22.4094293328,
,Somatic symptom disorders,131,20.0553282108,4.9160305344,644,98.5926058607,9032.3107350855,1183232.7062962,1.8114595629,
,Suicidal ideation or attempt,834,127.6804864718,4.9676258993,4143,634.2688914303,8801.5261326627,7340472.79464071,11.2378313831,
,Trauma- and stressor-related disorders,930,142.3775208859,6.9935483871,6504,995.7240815502,16550.9317030197,15392366.4838083,23.5648062423,
,Miscellaneous mental disorders,1309,200.4001879996,3.4331550802,4494,688.0049235065,6168.7051386585,8074835.02650404,12.362096695,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Keweenaw, Michigan",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,391363.24769807,3942.7556415268,5.4018300708,2114077.76001213,21298.0959861228,11638.5304738508,4554893084.67923,458.8788168486,
"Keweenaw, Michigan",,53,4457.527333894,4.8867924528,259,21783.0109335576,15818.5024208873,838380.628307028,705.1140692237,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,*,*,*,*,*,*,*,*,
,45-64,18,4838.7096774193,4.8888888889,88,23655.9139784946,15490.0250236346,278820.450425423,749.5173398533,
,65-84,30,7672.6342710997,5.3,159,40664.9616368286,17071.7706235537,512153.118706613,1309.8545235463,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,21,3414.6341463415,5.9047619048,124,20162.6016260162,21571.5076234325,453001.660092083,736.5880651904,
,Female,32,5574.9128919861,4.21875,135,23519.1637630662,12043.092756717,385378.968214944,671.3919306881,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,35,†,5.0571428571,177,†,17097.2958924222,598405.356234778,†,
,Medicaid,*,†,*,*,†,*,*,†,
,Private insurance,*,†,*,*,†,*,*,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,52,268.0412371134,4.9615384615,258,1329.8969072165,16052.2495657124,834716.977417048,†,
Type of substance use disorder,Alcohol-related disorders,*,*,*,*,*,*,*,*,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,29,2439.0243902439,6.3448275862,184,15475.1892346509,20433.0820442214,592559.37928242,498.3678547371,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,25,2102.6072329689,4.72,118,9924.3061396131,14151.8583090135,353796.457725339,297.5579964048,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Lake, Michigan",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,391363.24769807,3942.7556415268,5.4018300708,2114077.76001213,21298.0959861228,11638.5304738508,4554893084.67923,458.8788168486,
"Lake, Michigan",,421,4325.4905989931,4.7909738717,2017,20723.3124422069,12773.3454551641,5377578.4366241,552.50985684,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,54,2319.587628866,5.1851851852,280,12027.4914089347,11667.2411723246,630031.02330553,270.6318828632,
,45-64,174,5490.6910697381,4.8908045977,851,26853.8971284316,14020.323959545,2439536.36896084,769.8126755951,
,65-84,190,7094.8469006721,4.5736842105,869,32449.5892457057,12086.2473681119,2296386.99994127,857.5007468041,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,195,3942.5798625152,5.2615384615,1026,20744.0355843105,13154.3010453949,2565088.70385202,518.6188240704,
,Female,226,4721.1196991853,4.3849557522,991,20701.9009818257,12444.6448352746,2812489.73277208,587.5265788118,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,277,†,4.4332129964,1228,†,11841.888446021,3280203.09954784,†,
,Medicaid,95,†,5.7473684211,546,†,13525.7874534643,1284949.80807911,†,
,Private insurance,41,†,5.0243902439,206,†,17497.8642609932,717412.434700724,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,413,329.8722044728,4.7917675545,1979,1580.6709265176,12900.651956444,5327969.25801138,†,
Type of substance use disorder,Alcohol-related disorders,78,801.397308127,6.641025641,518,5322.1000719203,15130.3037870306,1180163.69538838,121.2538472607,
,Cannabis-related disorders,31,318.5040583582,4.4516129032,138,1417.856775917,10164.5964625868,315102.49034019,32.3746522491,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,30,308.229733895,5.9333333333,178,1828.8297544436,12060.8731995099,361826.195985298,37.1751973683,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,12,123.291893558,3.3333333333,40,410.9729785267,5727.6505693099,68731.8068317191,7.0617288433,
Type of mental disorder,Anxiety disorders,196,2013.7675947806,4.5612244898,894,9185.2460700709,12846.9927195992,2518010.57304144,258.7085762911,
,Bipolar disorders,23,236.3094626528,8.1304347826,187,1921.2986746121,15535.7822456037,357322.991648886,36.7125235435,
,Depressive disorders,199,2044.5905681701,4.3015075377,856,8794.8217404706,12541.1004290093,2495678.98537286,256.4141565163,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,19,195.2121648002,7.5789473684,144,1479.502722696,14169.4519980321,269219.587962611,27.6604939857,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,12,123.291893558,7.5833333333,91,934.9635261482,16641.0937552082,199693.125062499,20.5171195996,
,Trauma- and stressor-related disorders,14,143.8405424843,6.3571428571,89,914.4148772218,16734.6496915571,234285.095681799,24.0712108992,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
