"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Logan, Oklahoma",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,123475.426267899,3148.5644601904,5.6822355696,701616.459105745,17890.8849687387,9717.7424535167,1199902391.80964,305.9693852243,
"Logan, Oklahoma",,1036,3310.1156623426,6.0125482625,6229,19902.230174452,10735.833756372,11122323.7716014,355.3685146527,
Age group,<1,14,3733.3333333333,8.2142857143,115,30666.6666666666,8936.1718056292,125106.405278809,333.6170807435,
,1-17,47,697.6398990649,25.8936170213,1217,18064.4203651476,8806.6130628223,413910.81395265,61.4384464825,
,18-44,204,1846.1538461538,4.0196078431,820,7420.814479638,8702.3274049264,1775274.79060499,160.6583520909,
,45-64,352,4483.5052859508,4.8039772727,1691,21538.6574958604,11091.3342428631,3904149.65348782,497.2805570612,
,65-84,419,7928.0983916745,5.6945107399,2386,45146.6414380321,11703.7759147427,4903882.1082772,927.8868700619,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,387,2526.1096605744,7.5167958656,2909,18988.2506527415,11899.6677438929,4605171.41688658,300.5986564547,
,Female,649,4061.8350231568,5.1155624037,3320,20778.5705344849,10041.8372183588,6517152.3547149,407.8828611037,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,520,†,5.5961538462,2910,†,11622.7691445021,6043839.95514111,†,
,Medicaid,179,†,10.2569832402,1836,†,7895.881903692,1413362.86076086,†,
,Private insurance,245,†,4.4244897959,1084,†,11243.7503555786,2754718.83711677,†,
,Uninsured,79,†,4.3291139241,342,†,9409.1696881803,743324.405366241,†,
,Other,13,†,4.3846153846,57,†,12852.1317858841,167077.713216493,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,33,89.1891891892,2.3333333333,77,208.1081081081,2678.6708887845,88396.1393298874,†,
,Neonatal birth hospitalization,11,29.490616622,8.4545454545,93,249.3297587131,8460.1395752981,93061.5353282789,†,
,Nonmaternal/nonneonatal hospitalization,992,333.1094694426,6.1078629032,6059,2034.5869711216,11029.0988880477,10940866.0969433,†,
Type of substance use disorder,Alcohol-related disorders,127,405.7767269474,5.5905511811,710,2268.5155600997,11696.4669960818,1485451.30850239,47.4615409452,
,Cannabis-related disorders,34,108.6331394977,4.5294117647,154,492.044220078,7374.4394987982,250730.942959139,8.0110851479,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,40,127.8036935267,5.125,205,654.9939293246,9986.4555823813,399458.223295251,12.7630590867,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,30,95.8527701451,3.8333333333,115,367.4356188894,7225.0782083862,216752.346251584,6.9254376079,
,Miscellaneous substances and addictive disorders,31,99.0478624832,4.0967741935,127,405.7767269474,6849.9923890101,212349.764059312,6.7847710416,
Type of mental disorder,Anxiety disorders,456,1456.9621062049,4.9385964912,2252,7195.3479455556,11278.2632415483,5142888.03814603,164.3200216674,
,Bipolar disorders,100,319.5092338169,6.45,645,2060.8345581187,7730.1655517151,773016.555171514,24.6985927271,
,Depressive disorders,495,1581.5707073934,5.9292929293,2935,9377.5960125248,10318.2876061197,5107552.36502926,163.191014283,
,"Disruptive, impulse-control, and conduct disorders",15,47.9263850725,29.9333333333,449,1434.5964598377,9181.7329926413,137725.994889618,4.4004727104,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,69,220.4613713336,7.0724637681,488,1559.2050610263,9527.3027809481,657383.891885421,21.004022362,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,56,178.9251709374,8.7142857143,488,1559.2050610263,5148.7814233481,288331.759707494,9.2124659629,
,Trauma- and stressor-related disorders,41,130.9987858649,6.8048780488,279,891.430762349,9991.6705395968,409658.492123471,13.0889670945,
,Miscellaneous mental disorders,32,102.2429548214,17.03125,545,1741.3253243019,7315.4575888145,234094.642842062,7.4795399975,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Love, Oklahoma",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,123475.426267899,3148.5644601904,5.6822355696,701616.459105745,17890.8849687387,9717.7424535167,1199902391.80964,305.9693852243,
"Love, Oklahoma",,324,3463.0183839248,5.7654320988,1868,19965.7973492945,10984.2014779678,3558881.27886157,380.3849165094,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,68,2369.3379790941,4.2058823529,286,9965.1567944251,7598.6445999964,516707.832799755,180.0375724041,
,45-64,110,4625.7359125315,5.3272727273,586,24642.5567703952,11557.415621648,1271315.71838128,534.6155249711,
,65-84,135,7701.0838562464,6.5037037037,878,50085.5675984027,12042.1041540501,1625684.06079677,927.3725389599,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,131,2820.2368137783,5.465648855,716,15414.4241119483,10759.5229554689,1409497.50716643,303.4440273771,
,Female,192,4075.5678199958,5.984375,1149,24389.726172787,11163.795491542,2143448.73437606,454.9880565434,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,167,†,6.1856287425,1033,†,11503.0096476979,1921002.61116555,†,
,Medicaid,57,†,6.8596491228,391,†,10300.3719435235,587121.200780843,†,
,Private insurance,55,†,4.1636363636,229,†,10398.7038556834,571928.71206259,†,
,Uninsured,38,†,4.6842105263,178,†,10175.70652299,386676.84787362,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,14,128.4403669725,3.7142857143,52,477.0642201835,4297.6638165015,60167.293431021,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,308,282.8282828283,5.8603896104,1805,1657.4839302112,11317.3904297554,3485756.25236469,†,
Type of substance use disorder,Alcohol-related disorders,32,342.0265070543,5.625,180,1923.8991021804,10887.2994717703,348393.58309665,37.2374500958,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,16,171.0132535271,4.375,70,748.1829841813,7121.9658025362,113951.452840578,12.179505434,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,18,192.389910218,7.2222222222,130,1389.4826849081,14054.1823190746,252975.281743343,27.0388287455,
,Miscellaneous substances and addictive disorders,11,117.5716117999,12.4545454545,137,1464.3009833262,14248.824011403,156737.064125433,16.7525720527,
Type of mental disorder,Anxiety disorders,173,1849.0808037623,5.4566473988,944,10089.7819581017,10491.7469528309,1815072.22283974,194.0008788841,
,Bipolar disorders,25,267.2082086362,6.32,158,1688.7558785806,9462.8046134592,236570.115336479,25.2853906944,
,Depressive disorders,156,1667.3792218897,5.7564102564,898,9598.1188542112,10777.6645474336,1681315.66939964,179.7045392689,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,13,138.9482684908,6.0769230769,79,844.3779392903,6199.2911076008,80590.7843988109,8.6138076527,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,26,277.8965369816,5.3076923077,138,1474.9893116717,5214.6750818715,135581.552128658,14.4914014674,
,Trauma- and stressor-related disorders,23,245.8315519453,5.7391304348,132,1410.859341599,9530.7082206962,219206.289076012,23.4294879303,
,Miscellaneous mental disorders,16,171.0132535271,3.9375,63,673.3646857631,4872.7927789127,77964.6844626029,8.3331214689,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 McClain, Oklahoma",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,123475.426267899,3148.5644601904,5.6822355696,701616.459105745,17890.8849687387,9717.7424535167,1199902391.80964,305.9693852243,
"McClain, Oklahoma",,1068,2468.3939260869,6.047752809,6459,14928.2363001825,10256.7112524792,10954167.6176478,253.1760375725,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,34,330.1291387513,29.0882352941,989,9602.8740654432,11146.6605078736,378986.457267704,36.7983743342,
,18-44,211,1488.8512559977,5.317535545,1122,7917.0194750212,7989.6449572283,1685815.08597517,118.9539292955,
,45-64,410,3503.3752029394,5.0536585366,2072,17704.8620011962,10826.9115485799,4439033.73491777,379.3073344371,
,65-84,407,6209.9481232835,5.5528255528,2260,34482.7586206896,10911.8829733125,4441136.37013822,677.6222719161,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,390,1813.9534883721,7.5897435897,2960,13767.4418604651,11659.2025113618,4547088.97943111,211.4925106712,
,Female,678,3114.8068176598,5.1607669617,3499,16074.7921165066,9449.9684929451,6407078.63821675,294.348262885,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,539,†,5.3116883117,2863,†,10272.9861281661,5537139.52308154,†,
,Medicaid,124,†,12.5725806452,1559,†,9170.4569145384,1137136.65740276,†,
,Private insurance,303,†,4.5808580858,1388,†,9688.4512700844,2935600.73483557,†,
,Uninsured,53,†,5.1698113208,274,†,9875.3676754966,523394.486801321,†,
,Other,49,†,7.6530612245,375,†,16752.9839903401,820896.215526664,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,30,65.2173913043,7.1,213,463.0434782609,5715.575334984,171467.260049519,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1033,278.5117282286,6.0329138432,6232,1680.2372607172,10429.9309633387,10774118.6851289,†,
Type of substance use disorder,Alcohol-related disorders,107,247.3016386623,6.214953271,665,1536.9681281346,11299.3598598117,1209031.50499985,27.9435020917,
,Cannabis-related disorders,35,80.8930593755,5.2571428571,184,425.2663692884,6755.8975850045,236456.415475158,5.4650522448,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,59,136.3625858044,4.6101694915,272,628.6546328611,9661.918589733,570053.196794245,13.1752420273,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,43,99.3829015185,5.5581395349,239,552.3840340213,9379.5907108877,403322.400568169,9.321709399,
