Type of substance use disorder,Alcohol-related disorders,137,403.8676964802,4.1313868613,566,1668.5336949472,10505.6611015995,1439275.57091914,42.428971491,
,Cannabis-related disorders,21,61.9067271977,5.1428571429,108,318.3774541595,9280.4674293208,194889.816015736,5.7452336541,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,49,144.4490301279,4.1224489796,202,595.483756854,13969.1104002634,684486.40961291,20.1782444907,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,20,58.9587878073,4.7,94,277.1063026944,8476.7404829898,169534.809659796,4.9977834343,
Type of mental disorder,Anxiety disorders,429,1264.6659984671,4.5314685315,1944,5730.7941748718,15815.9601914116,6785046.92211559,200.0190708719,
,Bipolar disorders,35,103.1778786628,3.3714285714,118,347.8568480632,9227.8124994513,322973.437480794,9.5210611839,
,Depressive disorders,452,1332.4686044455,4.5486725664,2056,6060.9633865928,14200.9353361191,6418822.77192585,189.2230048914,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,19,56.010848417,3.3684210526,64,188.6681209834,8968.7005100992,170405.309691884,5.0234452477,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,24,70.7505453688,4.0833333333,98,288.8980602559,6596.4168517059,158314.004440941,4.6670008974,
,Trauma- and stressor-related disorders,43,126.7613937857,5.3953488372,232,683.9219385649,13536.4749236207,582068.421715692,17.1590242826,
,Miscellaneous mental disorders,58,170.9804846412,4.7586206897,276,813.6312717411,7894.7675123424,457896.51571586,13.4985117539,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Oneida, Wisconsin",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,183979.985267436,3182.0174536635,4.9227424105,905686.076150695,15664.2522699539,13638.9080090077,2509286094.56116,433.9924333357,
"Oneida, Wisconsin",,1321,4178.7928634696,4.4254352763,5846,18492.9773503732,12350.3055412489,16314753.6199898,516.0936865744,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,34,637.3008434864,5.2941176471,180,3373.9456419869,7255.9641780634,246702.782054155,46.2423209099,
,18-44,271,3290.831815422,3.7601476015,1019,12374.0133576199,8463.2845897562,2293550.12382393,278.5124619094,
,45-64,469,4599.843075716,4.5671641791,2142,21008.2385249117,13485.4565622406,6324679.12769086,620.3098399069,
,65-84,544,7211.0286320254,4.5882352941,2496,33085.896076352,13679.5058140564,7441651.16284669,986.4330809712,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,571,3612.5521953688,4.6024518389,2628,16626.5974946222,13045.2154154827,7448818.00224066,471.2652158826,
,Female,749,4738.7068201949,4.2843791722,3209,20302.4168037454,11822.9620211552,8855398.55384526,560.2555076455,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,697,†,4.6700143472,3255,†,13391.5301459788,9333896.51174724,†,
,Medicaid,259,†,4.6563706564,1206,†,10365.1158839949,2684565.01395469,†,
,Private insurance,298,†,3.8926174497,1160,†,12101.8240480336,3606343.56631401,†,
,Uninsured,25,†,2.88,72,†,9690.7248948168,242268.122370419,†,
,Other,41,†,3.6097560976,148,†,10613.2057764817,435141.436835752,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,33,131.4741035857,2.7272727273,90,358.5657370518,5775.9074904244,190604.947184004,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1285,388.3348443639,4.4723735409,5747,1736.7784829254,12541.6173145771,16115978.2492316,†,
Type of substance use disorder,Alcohol-related disorders,294,930.0265721878,4.5510204082,1338,4232.5699101607,11973.1427942972,3520103.98152339,111.3534095129,
,Cannabis-related disorders,65,205.6181197014,3.9076923077,254,803.4923446792,6476.5531929216,420975.957539901,13.3169668967,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,123,389.0927495888,4.9268292683,606,1916.9935467544,12583.5187926513,1547772.81149611,48.9615592653,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,38,120.2075161331,4.5526315789,173,547.2605339744,8112.7399542321,308284.118260819,9.7521231893,
,Miscellaneous substances and addictive disorders,28,88.573959256,3.75,105,332.1523472099,9148.8030734586,256166.486056841,8.1034571067,
Type of mental disorder,Anxiety disorders,670,2119.4483107681,4.4731343284,2997,9480.5769960774,12305.3585047729,8244590.1981979,260.8057129634,
,Bipolar disorders,118,373.2759711502,4.6779661017,552,1746.1723396179,8101.3674769275,955961.36227745,30.2404581259,
,Depressive disorders,663,2097.3048209541,4.2307692308,2805,8873.2127040364,12400.1177162808,8221278.0458942,260.0682666675,
,"Disruptive, impulse-control, and conduct disorders",13,41.1236239403,4.4615384615,58,183.4746298874,5910.8193433607,76840.6514636889,2.4307431186,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,14,44.286979628,5.6428571429,79,249.9050993294,11767.872841965,164750.21978751,5.2116354482,
,Personality disorders,30,94.9006706314,6.2333333333,187,591.5475136024,8918.1549869025,267544.649607076,8.4633888905,
,Schizophrenia and related disorders,68,215.1081867645,6.8382352941,465,1470.9603947868,10383.4294318386,706073.201365027,22.3356067748,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,103,325.8256358345,5.0776699029,523,1654.4350246742,6827.3572386637,703217.79558236,22.2452801336,
,Trauma- and stressor-related disorders,101,319.4989244591,5.1683168317,522,1651.2716689865,12493.6577677085,1261859.43453855,39.9171021934,
,Miscellaneous mental disorders,64,202.4547640137,3.515625,225,711.7550297355,6634.7890480882,424626.499077644,13.4324465101,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Outagamie, Wisconsin",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,183979.985267436,3182.0174536635,4.9227424105,905686.076150695,15664.2522699539,13638.9080090077,2509286094.56116,433.9924333357,
"Outagamie, Wisconsin",,3791,2357.0154004937,4.4671590609,16935,10529.1627030757,10439.8189940516,39577353.8064499,246.0681414735,
Age group,<1,19,932.2865554465,8.6842105263,165,8096.1727183513,10418.7086758674,197955.464841482,97.1322202363,
,1-17,282,783.9648605821,5.1489361702,1452,4036.5850268272,5170.686525677,1458133.60024092,40.5363654122,
,18-44,1052,1874.6881459833,3.6768060837,3868,6892.8647800984,7127.9650282682,7498619.20973817,133.6271154348,
,45-64,1355,3049.3979970744,4.8206642066,6532,14700.1237763024,12712.1319451874,17224938.7857289,387.643496922,
,65-84,1083,4861.0799407514,4.541089566,4918,22074.5993985367,12186.2481494925,13197706.7459003,592.3832643252,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1648,2057.5309628446,4.8343446602,7967,9946.8138234119,11639.4684637608,19181844.0282778,239.4856675524,
,Female,2142,2652.8615483695,4.1862745098,8967,11105.6066779782,9519.384085512,20390520.7111666,252.5360800462,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1550,†,4.4748387097,6936,†,11790.5790730768,18275397.5632691,†,
,Medicaid,828,†,4.2077294686,3484,†,7306.7996979189,6050030.14987683,†,
,Private insurance,1309,†,4.679144385,6125,†,11006.6172830255,14407662.0234804,†,
,Uninsured,51,†,3.1960784314,163,†,8229.6217416356,419710.708823415,†,
,Other,53,†,4.2830188679,227,†,8010.4407735864,424553.361000078,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,136,74.8486516236,2.5661764706,349,192.0748486516,3528.3369421946,479853.824138462,†,
,Neonatal birth hospitalization,17,9.0233545648,9,153,81.2101910828,10192.9001016341,173279.30172778,†,
,Nonmaternal/nonneonatal hospitalization,3638,411.4919126796,4.517042331,16433,1858.7263884176,10699.3459814688,38924220.6805837,†,
Type of substance use disorder,Alcohol-related disorders,671,417.1873737091,4.3695976155,2932,1822.9409533757,9149.8648278529,6139559.29948928,38.1720807733,
,Cannabis-related disorders,175,108.8044566305,3.7828571429,662,411.5917159395,5777.2306827347,1011015.36947857,6.2858844526,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,175,108.8044566305,4.4971428571,787,489.3091849614,9887.2090593191,1730261.58538084,10.7577240929,
,Sedative-related disorders,16,9.9478360348,3.625,58,36.0609056261,4549.0608223194,72784.9731571098,0.4525331117,
,Stimulant-related disorders,87,54.0913584392,4.5172413793,393,244.3437226046,7134.1674349815,620672.566843393,3.8589680789,
,Miscellaneous substances and addictive disorders,95,59.0652764566,3.9157894737,372,231.2871878089,5726.1419115343,543983.481595758,3.3821615503,
Type of mental disorder,Anxiety disorders,2055,1277.6751907187,4.4476885645,9140,5682.7013348752,10082.7499595088,20720051.1667907,128.8247947748,
,Bipolar disorders,363,225.6915300394,4.5537190083,1653,1027.7358103445,8038.7574654557,2918068.95996043,18.1427947199,
,Depressive disorders,2099,1305.0317398143,4.2615531205,8945,5561.4620832012,9444.4693078291,19823941.0771332,123.2533221242,
,"Disruptive, impulse-control, and conduct disorders",113,70.2565919957,5.1592920354,583,362.4742755178,5110.4678027374,577482.861709322,3.5904405132,
,Eating disorders,22,13.6782745478,4.8636363636,107,66.5261534827,5958.4566302048,131086.045864504,0.8150140567,
,Obsessive-compulsive disorders,45,27.9782888479,4.2444444444,191,118.7522926653,9716.3169300474,437234.261852131,2.7184592161,
,Personality disorders,120,74.6087702609,3.925,471,292.8394232742,3572.4400079299,428692.800951584,2.6653535582,
,Schizophrenia and related disorders,206,128.078388948,5.2475728155,1081,672.1006721007,6958.1682323955,1433382.65587347,8.9119097723,
,Somatic symptom disorders,18,11.1913155391,5.1111111111,92,57.2000572001,6408.8101901994,115358.583423588,0.7172301707,
,Suicidal ideation or attempt,503,312.7350953438,4.3558648111,2191,1362.2317970144,3885.8799931447,1954597.63655178,12.1525105015,
,Trauma- and stressor-related disorders,257,159.7871163089,4.673151751,1201,746.7094423616,7496.848768656,1926690.13354457,11.9789984615,
,Miscellaneous mental disorders,194,120.6175119219,3.9175257732,760,472.5222116526,4947.6736194727,959848.682177707,5.9677608178,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
