,Suicidal ideation or attempt,273,86.4898429877,6.6336996337,1811,573.747639746,7697.2783554574,2101356.99103988,6.657363964,
,Trauma- and stressor-related disorders,379,120.0719798254,5.7493403694,2179,690.334680843,11921.8675024884,4518387.78344312,14.3148223424,
,Miscellaneous mental disorders,388,122.9232933305,4.1520618557,1611,510.3851174108,5284.2783662646,2050300.00611068,6.4956089966,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Lycoming, Pennsylvania",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,487534.609370949,3807.0311097161,5.5756875225,2718340.6382408,21226.8158560905,10737.5570054442,5234930660.24756,408.7821356208,
"Lycoming, Pennsylvania",,4193,3563.203739112,4.6308132602,19417,16500.531123858,10481.7506779592,43949980.5926831,373.4861320814,
Age group,<1,27,2112.676056338,10.8888888889,294,23004.6948356807,12462.2630049668,336481.101134105,263.2872465838,
,1-17,60,265.969236225,6.4333333333,386,1711.0687530476,8397.1043106167,503826.258637004,22.3337142,
,18-44,888,2233.5127521505,4.097972973,3639,9152.8748931033,8518.1659708849,7564131.38214576,190.2543232091,
,45-64,1518,4679.8409224034,4.5803689065,6953,21435.3978481363,11706.7789588952,17770890.4596029,547.8586324137,
,65-84,1700,7854.7336321212,4.7911764706,8145,37633.4149609573,10455.6772889196,17774651.3911633,821.2656004788,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1648,2845.25474353,4.973907767,8197,14152.0346679097,11223.2981413624,18495995.3369653,319.3314227476,
,Female,2542,4254.1085115641,4.4008654603,11187,18721.7592127723,10003.8338554499,25429745.6605537,425.5739475274,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,2208,†,4.7105978261,10401,†,10331.7859842252,22812583.4531692,†,
,Medicaid,945,†,4.6931216931,4435,†,9690.7079136912,9157718.97843813,†,
,Private insurance,947,†,4.4033790919,4170,†,11607.2792822713,10992093.480311,†,
,Uninsured,27,†,3.2222222222,87,†,6504.5359764625,175622.471364486,†,
,Other,59,†,5.1694915254,305,†,12578.0144896871,742102.854891539,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,177,150.895140665,2.9604519774,524,446.7178175618,5102.40764062,903126.152389738,†,
,Neonatal birth hospitalization,25,21.0792580101,10.92,273,230.1854974705,12733.0783676233,318326.959190584,†,
,Nonmaternal/nonneonatal hospitalization,3991,367.5630871247,4.6654973691,18620,1714.8646159514,10706.2208672269,42728527.4811028,†,
Type of substance use disorder,Alcohol-related disorders,481,408.7529211812,5.1226611227,2464,2093.9026981092,10341.9175555694,4974462.34422888,42.2728901145,
,Cannabis-related disorders,143,121.5211387296,4.0629370629,581,493.7327384746,7018.1628649564,1003597.28968876,8.5285514314,
,Neonatal abstinence syndrome,18,15.2963671128,12.5555555556,226,192.0543870831,11985.1415256638,215732.54746195,1.8332912468,
,Opioid-related disorders,324,275.3346080306,4.9351851852,1599,1358.8272785214,9572.8881229237,3101615.75182728,26.3574739905,
,Sedative-related disorders,16,13.5967707669,3.8125,61,51.837688549,6208.5161070742,99336.2577131872,0.8441577031,
,Stimulant-related disorders,100,84.9798172934,3.68,368,312.7257276397,8348.1302706738,834813.027067376,7.0942258514,
,Miscellaneous substances and addictive disorders,78,66.2842574888,4.4615384615,348,295.729764181,7992.5939907855,623422.331281269,5.2978315809,
Type of mental disorder,Anxiety disorders,1873,1591.6719779052,4.4319273892,8301,7054.1746335245,10782.6859148346,20195970.7184853,171.624990172,
,Bipolar disorders,285,242.1924792862,5.1754385965,1475,1253.4523050775,9893.862228601,2819750.73515128,23.9621902286,
,Depressive disorders,2347,1994.4763118759,4.5854282062,10762,9145.5279371149,10335.5815967442,24257610.0075588,206.1407266417,
,"Disruptive, impulse-control, and conduct disorders",35,29.7429360527,7.3428571429,257,218.398130444,10262.2060853464,359177.212987126,3.0522813936,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,19,16.1461652857,6.1578947368,117,99.4263862333,8310.1558349856,157892.960864726,1.3417714966,
,Personality disorders,48,40.7903123008,7.625,366,311.0261312938,10044.3800505325,482130.242425563,4.0971339913,
,Schizophrenia and related disorders,160,135.9677076694,5.625,900,764.8183556405,8596.4805306292,1375436.88490067,11.6884375177,
,Somatic symptom disorders,28,23.7943488421,4.6428571429,130,110.4737624814,7725.5514628406,216315.440959536,1.838244665,
,Suicidal ideation or attempt,104,88.3790099851,5.2307692308,544,462.2902060761,6789.8702605321,706146.507095334,6.0008201155,
,Trauma- and stressor-related disorders,167,141.91629488,5,835,709.5814743998,8812.857978725,1471747.28244706,12.5068815164,
,Miscellaneous mental disorders,177,150.4142766093,3.5084745763,621,527.724665392,5463.7993200362,967092.479646413,8.2183342226,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 McKean, Pennsylvania",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,487534.609370949,3807.0311097161,5.5756875225,2718340.6382408,21226.8158560905,10737.5570054442,5234930660.24756,408.7821356208,
"McKean, Pennsylvania",,1885,4495.0518659831,4.8434513122,9129.9057235718,21771.564858881,8873.2735167383,16726120.5790517,398.8582467879,
Age group,<1,16,3747.0725995316,10.5625,169,39578.4543325526,17741.7410101382,283867.856162212,664.7959160708,
,1-17,41,512.8205128205,6.1951219512,254,3176.98561601,4785.0595922324,196187.443281528,24.5387671397,
,18-44,564,4071.6142073347,4.5264285879,2552.9057235718,18429.8709469519,6556.2612508017,3697731.34545217,266.9456645576,
,45-64,614,5217.0957600476,4.6042345277,2827,24020.732432662,9311.9047497407,5717509.51634077,485.8109878784,
,65-84,650,8236.1885453624,5.1184615385,3327,42156.6142929549,10508.9606427923,6830824.41781504,865.5378126983,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,778,3613.8981791156,4.970437018,3867,17962.6532887402,9301.9054920037,7236882.47277889,336.1613931986,
,Female,1107,5424.6092027246,4.7542057124,5262.9057235718,25789.708058861,8572.0308096412,9489238.10627283,464.9991721602,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,954,†,5.2935010482,5050,†,9776.8495127399,9327114.4351539,†,
,Medicaid,298,†,4.255033557,1268,†,8126.8217765205,2421792.88940311,†,
,Private insurance,592,†,4.4626785871,2641.9057235718,†,7792.4715558646,4613143.16107186,†,
,Uninsured,21,†,3.4285714286,72,†,6381.1766190021,134004.708999044,†,
,Other,20,†,4.9,98,†,11503.2692211903,230065.384423807,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,79,219.4444444444,2.7341772152,216,600,5071.340042776,400635.863379304,†,
,Neonatal birth hospitalization,12,33.6134453782,4.6666666667,56,156.862745098,2653.3161265428,31839.793518514,†,
,Nonmaternal/nonneonatal hospitalization,1794,397.870924817,4.9375171257,8857.9057235718,1964.4945051168,9082.2992877112,16293644.9221539,†,
Type of substance use disorder,Alcohol-related disorders,266,634.3150113271,4.9323308271,1312,3128.6514844402,7458.3351726034,1983917.1559125,47.3093395949,
,Cannabis-related disorders,129,307.6189340646,4.2713178295,551,1313.9382377489,5983.5532239087,771878.365884228,18.4065426466,
,Neonatal abstinence syndrome,11,26.231071897,7.3636363636,81,193.1560748778,5368.4557860875,59053.0136469619,1.408203497,
,Opioid-related disorders,142,338.6192917611,4.9718309859,706,1683.5578872064,8365.1987572761,1187858.2235332,28.3261767863,
,Sedative-related disorders,16,38.1542863956,4.125,66,157.3864313819,3761.4690925159,60183.5054802541,1.4351616902,
,Stimulant-related disorders,47,112.0782162871,3.914893617,184,438.7742935495,4049.4220889091,190322.83817873,4.5385200472,
,Miscellaneous substances and addictive disorders,39,93.0010730893,6.2796339377,244.9057235718,584.0126948176,9820.2473683968,382989.647367474,9.1329354326,
Type of mental disorder,Anxiety disorders,847,2019.7925360677,4.4839500869,3797.9057235718,9056.6489175433,9333.9119589348,7905823.42921779,188.5256570697,
,Bipolar disorders,158,376.7735781567,4.8417721519,765,1824.2518182902,7416.5368397574,1171812.82068167,27.9435512265,
,Depressive disorders,986,2351.2578991296,4.7454361055,4679,11157.7441278168,8965.8462761797,8840324.42831324,210.8101687925,
,"Disruptive, impulse-control, and conduct disorders",20,47.6928579945,7.1,142,338.6192917611,5571.9877588352,111439.755176703,2.6574402093,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,187,445.9282222487,4.9299771314,921.9057235718,2198.415937932,4809.0069741062,899284.304157857,21.4447193074,
,Schizophrenia and related disorders,194,462.6207225468,7.380957338,1431.9057235718,3414.5838167921,7786.7950738396,1510638.24432487,36.0233276338,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,88,209.8485751759,5.8636363636,516,1230.4757362585,6069.9069894249,534151.815069395,12.7376133318,
,Trauma- and stressor-related disorders,193,460.2360796471,4.6165803109,891,2124.7168236556,5672.8910579446,1094867.9741833,26.1086914077,
,Miscellaneous mental disorders,91,217.002503875,2.956043956,269,641.4689400262,4845.4245272412,440933.631978952,10.5146925475,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
