"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Hickman, Kentucky",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,180329.274887181,4057.4839512889,5.3548598639,965637.996373587,21727.2579590408,11947.1367584912,2154418508.63672,484.7531566143,
"Hickman, Kentucky",,149,4412.2001776725,5.2684563758,785,23245.4841575362,8741.4923149717,1302482.35493077,385.6921394524,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,24,2464.0657084189,4.5833333333,110,11293.6344969199,5449.7751468065,130794.603523355,134.2860405784,
,45-64,56,6021.5053763441,4.9107142857,275,29569.8924731182,11532.2495578003,645805.975236817,694.4150271364,
,65-84,69,8487.0848708487,5.7971014493,400,49200.49200492,7621.4750169653,525881.776170604,646.8410531004,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,64,3980.0995024876,5.578125,357,22201.4925373134,8246.5306989856,527777.96473508,328.2201273228,
,Female,85,4804.9745618994,5.0352941176,428,24194.4601469756,9114.16929642,774704.390195696,437.9335162214,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,103,†,5.8640776699,604,†,8769.1220799155,903219.574231296,†,
,Medicaid,24,†,3.625,87,†,10440.4621825351,250571.092380844,†,
,Private insurance,19,†,4.6842105263,89,†,7385.4363359796,140323.290383612,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,147,315.4506437768,5.3129251701,781,1675.965665236,8825.1076168936,1297290.81968336,†,
Type of substance use disorder,Alcohol-related disorders,*,*,*,*,*,*,*,*,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,80,2368.9665383476,4.8875,391,11578.3239561741,7897.412835066,631793.026805282,187.0870674579,
,Bipolar disorders,15,444.1812259402,5.0666666667,76,2250.5182114303,9639.3770797271,144590.656195906,42.8163032857,
,Depressive disorders,80,2368.9665383476,5.1,408,12081.7293455729,9165.3664878332,733229.319026656,217.1244652137,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,13,384.9570624815,9.3076923077,121,3583.0618892508,10959.1349104863,142468.753836322,42.1879638248,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Hopkins, Kentucky",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,180329.274887181,4057.4839512889,5.3548598639,965637.996373587,21727.2579590408,11947.1367584912,2154418508.63672,484.7531566143,
"Hopkins, Kentucky",,2077,4451.731824417,6.0635532017,12594,26993.3127572016,11157.7443052901,23174634.9220876,496.7128541257,
Age group,<1,19,3411.131059246,12.2105263158,232,41651.7055655296,21853.1055848154,415209.006111493,745.4380720135,
,1-17,17,170.8199356913,5.7058823529,97,974.6784565916,20364.7895407108,346201.422192083,34.7871203971,
,18-44,511,3430.2208498355,5.1428571429,2628,17641.1357991541,8158.1416387889,4168810.37742111,279.8422754529,
,45-64,853,6626.7868241143,5.6787807737,4844,37632.0696084524,11294.3276083366,9634061.44991119,748.4510138216,
,65-84,674,8044.8794461685,7.0949554896,4782,57078.0615898782,12715.5805289681,8570301.2765245,1022.953124436,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,816,3575.9673955914,6.4632352941,5274,23112.3186818002,12701.8656076949,10364722.335879,454.214572763,
,Female,1261,5290.0952301044,5.8049167328,7320,30708.5623190837,10158.5349613073,12809912.5862085,537.3961734366,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1061,†,6.4335532516,6826,†,11882.8030845118,12607654.072667,†,
,Medicaid,661,†,5.8729198185,3882,†,9843.5974720493,6506617.9290246,†,
,Private insurance,279,†,5.0681003584,1414,†,11297.6976180937,3152057.63544815,†,
,Uninsured,31,†,5.1935483871,161,†,9970.1848879541,309075.731526575,†,
,Other,43,†,6.4418604651,277,†,11999.6105529335,515983.253776142,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,33,67.4846625767,2.696969697,89,182.0040899796,3718.8241250733,122721.196127418,†,
,Neonatal birth hospitalization,18,36.4372469636,12.7777777778,230,465.5870445344,22852.4967315794,411344.94116843,†,
,Nonmaternal/nonneonatal hospitalization,2026,347.9306199553,6.0587364265,12275,2108.0199210029,11175.0092718616,22640568.7847917,†,
Type of substance use disorder,Alcohol-related disorders,277,593.707133059,6.3249097473,1752,3755.1440329218,11389.3221564369,3154842.23733304,67.6192180498,
,Cannabis-related disorders,135,289.3518518519,5.0222222222,678,1453.1893004115,7357.5845370563,993273.912502599,21.2893071095,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,160,342.9355281207,5.64375,903,1935.4423868313,9139.1761614726,1462268.18583561,31.3414820352,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,114,244.341563786,4.5,513,1099.537037037,6499.4267786799,740934.652769506,15.8808010282,
,Miscellaneous substances and addictive disorders,81,173.6111111111,4.5432098765,368,788.7517146776,6803.8161139047,551109.105226283,11.8121807533,
Type of mental disorder,Anxiety disorders,1084,2323.3882030178,5.8597785978,6352,13614.5404663923,11131.8362526997,12066910.4979265,258.6357702745,
,Bipolar disorders,226,484.3964334705,5.6017699115,1266,2713.4773662551,7869.3220851384,1778466.79124127,38.1187155187,
,Depressive disorders,979,2098.3367626886,6.1695607763,6040,12945.8161865569,10761.6939459441,10535698.3730793,225.8165803558,
,"Disruptive, impulse-control, and conduct disorders",20,42.8669410151,3.1,62,132.8875171468,3618.4954383391,72369.9087667823,1.5511383052,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,16,34.2935528121,7.0625,113,242.1982167353,7534.8839448105,120558.143116968,2.5839794049,
,Personality disorders,50,107.1673525377,5.24,262,561.5569272977,3554.8600674809,177743.003374044,3.8096494207,
,Schizophrenia and related disorders,154,330.0754458162,7.6623376623,1180,2529.1495198903,9145.7172338277,1408440.45400946,30.1877669326,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,160,342.9355281207,4.63125,741,1588.2201646091,4312.9668707947,690074.699327152,14.790695716,
,Trauma- and stressor-related disorders,121,259.3449931413,4.7438016529,574,1230.281207133,6516.1496338643,788454.105697582,16.899307821,
,Miscellaneous mental disorders,41,87.8772290809,5.4390243902,223,477.9663923182,4712.7374322498,193222.234722241,4.1414230693,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Jackson, Kentucky",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,180329.274887181,4057.4839512889,5.3548598639,965637.996373587,21727.2579590408,11947.1367584912,2154418508.63672,484.7531566143,
"Jackson, Kentucky",,536,4001.194386384,5.5764925373,2989,22312.6306360107,11951.2568589665,6405873.67640609,478.1930185433,
Age group,<1,23,15231.7880794702,6.3913043478,147,97350.9933774834,10510.8213368321,241748.89074714,1600.986031438,
,1-17,13,463.1278945493,8.6923076923,113,4025.6501603135,6728.836992269,87474.8808994969,31.16312109,
,18-44,166,3725.3141831239,5.656626506,939,21072.710951526,10356.1726555995,1719124.66082952,385.7999687678,
,45-64,186,4902.4775962045,5.5322580645,1029,27121.7712177121,12805.4895705817,2381821.0601282,627.7862572821,
,65-84,148,6764.168190128,5.1418918919,761,34780.621572212,13349.3525932549,1975704.18380172,902.972661701,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,193,2898.7683989186,6.274611399,1211,18188.6452388104,13716.411190988,2647267.35986069,397.6069930701,
,Female,341,5060.8489165925,5.1994134897,1773,26313.446126447,11005.9243656956,3753020.20870222,556.9932040223,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,220,†,5.3818181818,1184,†,13385.0401827298,2944708.84020056,†,
,Medicaid,240,†,6.075,1458,†,10802.4174927925,2592580.19827021,†,
,Private insurance,60,†,4.6666666667,280,†,11658.4740887802,699508.445326817,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,27,156.976744186,2.3333333333,63,366.2790697674,3404.9832894298,91934.5488146047,†,
,Neonatal birth hospitalization,17,95.5056179775,4.7647058824,81,455.0561797753,4177.8613834178,71023.6435181031,†,
,Nonmaternal/nonneonatal hospitalization,492,348.195329087,5.7825203252,2845,2013.4465675867,12688.8526099052,6242915.48407338,†,
Type of substance use disorder,Alcohol-related disorders,64,477.7545535981,6.25,400,2985.9659599881,16158.863719602,1034167.27805452,77.1997072301,
,Cannabis-related disorders,39,291.1316810988,7.358974359,287,2142.4305762914,8939.626338034,348645.427183325,26.0260844419,
